Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,distilbert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,90.70209312438963
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.7857142857142858,0.6470588235294118,1.0,63.41147303581238
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,albert-base-v2,0.6428571428571428,0.5294117647058824,0.8181818181818182,191.47800588607788
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,facebook/bart-base,0.7142857142857143,0.5882352941176471,0.9090909090909092,354.37863087654114
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,gpt,0.7142857142857143,0.5882352941176471,0.9090909090909092,60.52658414840698
ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,roberta-base,0.4285714285714285,0.3529411764705882,0.5454545454545454,273.393404006958
ChEMBL,View-Unionable,assays_both_0_70_ac5_av,bert-base-uncased,0.7999999999999999,0.7368421052631579,0.875,265.7038230895996
ChEMBL,View-Unionable,assays_both_0_70_ac5_av,distilbert-base-uncased,0.6857142857142857,0.631578947368421,0.75,111.66436696052553
ChEMBL,View-Unionable,assays_both_0_70_ac5_av,sentence-transformers/all-MiniLM-L6-v2,0.6857142857142857,0.631578947368421,0.75,68.44382381439209
ChEMBL,View-Unionable,assays_both_0_70_ac5_av,albert-base-v2,0.8571428571428572,0.7894736842105263,0.9375,204.65311884880063
ChEMBL,View-Unionable,assays_both_0_70_ac5_av,facebook/bart-base,0.6285714285714286,0.5789473684210527,0.6875,473.83090019226074
ChEMBL,View-Unionable,assays_both_0_70_ac5_av,gpt,0.7999999999999999,0.7368421052631579,0.875,90.13848423957825
ChEMBL,View-Unionable,assays_both_0_70_ac5_av,roberta-base,0.742857142857143,0.6842105263157895,0.8125,214.47963309288025
ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,bert-base-uncased,0.7857142857142858,0.6470588235294118,1.0,134.55607771873474
ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,distilbert-base-uncased,0.5714285714285714,0.4705882352941176,0.7272727272727273,91.12016916275024
ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.5714285714285714,0.4705882352941176,0.7272727272727273,62.02773404121399
ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,albert-base-v2,0.5,0.4117647058823529,0.6363636363636364,152.7884180545807
ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,facebook/bart-base,0.5714285714285714,0.4705882352941176,0.7272727272727273,335.11956310272217
ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,gpt,0.6428571428571428,0.5294117647058824,0.8181818181818182,74.05300688743591
ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,roberta-base,0.5714285714285714,0.4705882352941176,0.7272727272727273,153.72017884254456
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,bert-base-uncased,0.0,0.0,0.0,48.41701102256775
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,distilbert-base-uncased,0.0,0.0,0.0,34.17328381538391
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,22.157445192337036
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,albert-base-v2,0.0,0.0,0.0,53.26606512069702
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,facebook/bart-base,0.0,0.0,0.0,123.76590204238892
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,gpt,0.1538461538461538,0.0833333333333333,1.0,25.620744943618774
ChEMBL,View-Unionable,assays_both_0_1_ac3_av,roberta-base,0.1538461538461538,0.0833333333333333,1.0,55.31567907333374
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,94.09443402290344
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,distilbert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,65.27963614463806
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,45.088298082351685
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,albert-base-v2,0.3,0.2142857142857142,0.5,112.36809134483336
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,facebook/bart-base,0.2,0.1428571428571428,0.3333333333333333,254.30818510055545
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,gpt,0.5,0.3571428571428571,0.8333333333333334,48.8098201751709
ChEMBL,View-Unionable,assays_both_0_30_ac3_av,roberta-base,0.3,0.2142857142857142,0.5,119.41790580749512
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,bert-base-uncased,0.6285714285714286,0.5789473684210527,0.6875,175.16055297851562
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,distilbert-base-uncased,0.6285714285714286,0.5789473684210527,0.6875,111.9877119064331
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,sentence-transformers/all-MiniLM-L6-v2,0.5714285714285714,0.5263157894736842,0.625,80.43379211425781
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,albert-base-v2,0.6285714285714286,0.5789473684210527,0.6875,196.02406096458435
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,facebook/bart-base,0.742857142857143,0.6842105263157895,0.8125,459.5415360927582
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,gpt,0.7999999999999999,0.7368421052631579,0.875,100.05733036994934
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,roberta-base,0.6857142857142857,0.631578947368421,0.75,205.36058688163757
ChEMBL,View-Unionable,assays_both_0_1_ac2_av,bert-base-uncased,0.0,0.0,0.0,46.59199500083923
ChEMBL,View-Unionable,assays_both_0_1_ac2_av,distilbert-base-uncased,0.0,0.0,0.0,35.747002840042114
ChEMBL,View-Unionable,assays_both_0_1_ac2_av,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,21.23364567756653
ChEMBL,View-Unionable,assays_both_0_1_ac2_av,albert-base-v2,0.0,0.0,0.0,54.788283348083496
ChEMBL,View-Unionable,assays_both_0_1_ac2_av,facebook/bart-base,0.0,0.0,0.0,118.9582452774048
ChEMBL,View-Unionable,assays_both_0_1_ac2_av,gpt,0.1538461538461538,0.0833333333333333,1.0,25.170766830444336
ChEMBL,View-Unionable,assays_both_0_1_ac2_av,roberta-base,0.1538461538461538,0.0833333333333333,1.0,55.921029806137085
ChEMBL,View-Unionable,assays_both_0_30_ac2_av,bert-base-uncased,0.6,0.4285714285714285,1.0,97.51247310638428
ChEMBL,View-Unionable,assays_both_0_30_ac2_av,distilbert-base-uncased,0.6,0.4285714285714285,1.0,65.58806586265564
ChEMBL,View-Unionable,assays_both_0_30_ac2_av,sentence-transformers/all-MiniLM-L6-v2,0.3,0.2142857142857142,0.5,41.00116300582886
ChEMBL,View-Unionable,assays_both_0_30_ac2_av,albert-base-v2,0.4,0.2857142857142857,0.6666666666666666,116.5542163848877
ChEMBL,View-Unionable,assays_both_0_30_ac2_av,facebook/bart-base,0.3,0.2142857142857142,0.5,256.19965291023254
ChEMBL,View-Unionable,assays_both_0_30_ac2_av,gpt,0.6,0.4285714285714285,1.0,52.43652868270874
ChEMBL,View-Unionable,assays_both_0_30_ac2_av,roberta-base,0.6,0.4285714285714285,1.0,112.35262703895567
ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,bert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,128.67096090316772
ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,distilbert-base-uncased,0.5714285714285714,0.4705882352941176,0.7272727272727273,84.13082695007324
ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,0.5714285714285714,0.4705882352941176,0.7272727272727273,57.18920612335205
ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,albert-base-v2,0.5714285714285714,0.4705882352941176,0.7272727272727273,136.02036666870117
ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,facebook/bart-base,0.5,0.4117647058823529,0.6363636363636364,320.85327100753784
ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,gpt,0.7142857142857143,0.5882352941176471,0.9090909090909092,64.10687160491943
ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,roberta-base,0.6428571428571428,0.5294117647058824,0.8181818181818182,143.70300388336182
ChEMBL,View-Unionable,assays_both_0_50_ac4_av,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,121.55299115180968
ChEMBL,View-Unionable,assays_both_0_50_ac4_av,distilbert-base-uncased,0.5714285714285714,0.4705882352941176,0.7272727272727273,92.04686284065248
ChEMBL,View-Unionable,assays_both_0_50_ac4_av,sentence-transformers/all-MiniLM-L6-v2,0.7142857142857143,0.5882352941176471,0.9090909090909092,54.99481010437012
ChEMBL,View-Unionable,assays_both_0_50_ac4_av,albert-base-v2,0.5,0.4117647058823529,0.6363636363636364,133.26643991470337
ChEMBL,View-Unionable,assays_both_0_50_ac4_av,facebook/bart-base,0.6428571428571428,0.5294117647058824,0.8181818181818182,306.2966048717499
ChEMBL,View-Unionable,assays_both_0_50_ac4_av,gpt,0.5714285714285714,0.4705882352941176,0.7272727272727273,87.0848319530487
ChEMBL,View-Unionable,assays_both_0_50_ac4_av,roberta-base,0.6428571428571428,0.5294117647058824,0.8181818181818182,152.00472688674927
ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,bert-base-uncased,0.0,0.0,0.0,47.361889123916626
ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,distilbert-base-uncased,0.0,0.0,0.0,31.909487009048465
ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,21.21248197555542
ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,albert-base-v2,0.0,0.0,0.0,50.40593218803406
ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,facebook/bart-base,0.1538461538461538,0.0833333333333333,1.0,116.96130990982056
ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,23.142575979232788
ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,roberta-base,0.1538461538461538,0.0833333333333333,1.0,57.08146524429321
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,bert-base-uncased,0.3999999999999999,0.3684210526315789,0.4375,179.99405813217163
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,distilbert-base-uncased,0.8571428571428572,0.7894736842105263,0.9375,117.88062000274658
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,0.5714285714285714,0.5263157894736842,0.625,76.90758395195007
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,albert-base-v2,0.4571428571428571,0.4210526315789473,0.5,197.23074579238892
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,facebook/bart-base,0.9142857142857144,0.8421052631578947,1.0,458.27916288375854
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,gpt,0.9142857142857144,0.8421052631578947,1.0,88.1752290725708
ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,roberta-base,0.9142857142857144,0.8421052631578947,1.0,205.77182793617249
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,79.59208679199219
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,distilbert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,53.40274715423584
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,36.6038019657135
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,albert-base-v2,0.4,0.2857142857142857,0.6666666666666666,84.02634501457214
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,facebook/bart-base,0.6,0.4285714285714285,1.0,203.7238929271698
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,gpt,0.6,0.4285714285714285,1.0,42.87755990028381
ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,roberta-base,0.6,0.4285714285714285,1.0,85.27491402626038
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,bert-base-uncased,0.0,0.0,0.0,45.1320378780365
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,distilbert-base-uncased,0.0,0.0,0.0,30.782179832458496
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,20.92659091949463
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,albert-base-v2,0.0,0.0,0.0,54.99597501754761
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,facebook/bart-base,0.0,0.0,0.0,118.40089821815492
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,30.531912803649902
ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,roberta-base,0.1538461538461538,0.0833333333333333,1.0,50.68611407279968
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,bert-base-uncased,0.5142857142857142,0.4736842105263157,0.5625,189.90270328521729
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,distilbert-base-uncased,0.7999999999999999,0.7368421052631579,0.875,135.7844319343567
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.5142857142857142,0.4736842105263157,0.5625,90.21268677711488
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,albert-base-v2,0.5714285714285714,0.5263157894736842,0.625,209.3162586688995
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,facebook/bart-base,0.4571428571428571,0.4210526315789473,0.5,496.38095927238464
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,gpt,0.6285714285714286,0.5789473684210527,0.6875,107.59516787528992
ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,roberta-base,0.4571428571428571,0.4210526315789473,0.5,224.2269756793976
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,bert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,107.66726779937744
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,distilbert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,102.57614517211914
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,sentence-transformers/all-MiniLM-L6-v2,0.7142857142857143,0.5882352941176471,0.9090909090909092,95.34112811088562
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,albert-base-v2,0.7142857142857143,0.5882352941176471,0.9090909090909092,263.62245321273804
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,facebook/bart-base,0.7142857142857143,0.5882352941176471,0.9090909090909092,448.2587368488312
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,gpt,0.7857142857142858,0.6470588235294118,1.0,53.70937204360962
ChEMBL,View-Unionable,assays_both_0_50_ac1_av,roberta-base,0.7142857142857143,0.5882352941176471,0.9090909090909092,248.09128499031067
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,bert-base-uncased,0.2,0.1428571428571428,0.3333333333333333,195.835067987442
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,distilbert-base-uncased,0.2,0.1428571428571428,0.3333333333333333,117.37057518959044
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,0.1,0.0714285714285714,0.1666666666666666,82.74226999282837
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,albert-base-v2,0.3,0.2142857142857142,0.5,229.64751720428467
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,facebook/bart-base,0.3,0.2142857142857142,0.5,386.5512430667877
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,gpt,0.2,0.1428571428571428,0.3333333333333333,47.347054958343506
ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,roberta-base,0.3,0.2142857142857142,0.5,229.1128680706024
ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,bert-base-uncased,0.6857142857142857,0.631578947368421,0.75,373.8704466819763
ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,distilbert-base-uncased,0.6857142857142857,0.631578947368421,0.75,232.17964816093445
ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.742857142857143,0.6842105263157895,0.8125,170.4568269252777
ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,albert-base-v2,0.6857142857142857,0.631578947368421,0.75,461.5204448699951
ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,facebook/bart-base,0.6285714285714286,0.5789473684210527,0.6875,562.9422628879547
ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,gpt,0.7999999999999999,0.7368421052631579,0.875,94.09513425827026
ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,roberta-base,0.6285714285714286,0.5789473684210527,0.6875,90.82493591308594
ChEMBL,View-Unionable,assays_both_0_50_ac5_av,bert-base-uncased,0.5,0.4117647058823529,0.6363636363636364,58.963468074798584
ChEMBL,View-Unionable,assays_both_0_50_ac5_av,distilbert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,60.3817081451416
ChEMBL,View-Unionable,assays_both_0_50_ac5_av,sentence-transformers/all-MiniLM-L6-v2,0.5,0.4117647058823529,0.6363636363636364,59.41658282279968
ChEMBL,View-Unionable,assays_both_0_50_ac5_av,albert-base-v2,0.5,0.4117647058823529,0.6363636363636364,171.45715284347534
ChEMBL,View-Unionable,assays_both_0_50_ac5_av,facebook/bart-base,0.5,0.4117647058823529,0.6363636363636364,370.7653601169586
ChEMBL,View-Unionable,assays_both_0_50_ac5_av,gpt,0.7142857142857143,0.5882352941176471,0.9090909090909092,66.88187193870544
ChEMBL,View-Unionable,assays_both_0_50_ac5_av,roberta-base,0.5714285714285714,0.4705882352941176,0.7272727272727273,147.67746996879578
ChEMBL,Joinable,assays_vertical_30_ac1_ev,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,118.9883668422699
ChEMBL,Joinable,assays_vertical_30_ac1_ev,distilbert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,88.66100788116455
ChEMBL,Joinable,assays_vertical_30_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.3,0.2142857142857142,0.5,53.85144305229187
ChEMBL,Joinable,assays_vertical_30_ac1_ev,albert-base-v2,0.5,0.3571428571428571,0.8333333333333334,180.89569306373596
ChEMBL,Joinable,assays_vertical_30_ac1_ev,facebook/bart-base,0.5,0.3571428571428571,0.8333333333333334,279.64165210723877
ChEMBL,Joinable,assays_vertical_30_ac1_ev,gpt,0.5,0.3571428571428571,0.8333333333333334,54.4000928401947
ChEMBL,Joinable,assays_vertical_30_ac1_ev,roberta-base,0.5,0.3571428571428571,0.8333333333333334,149.00749921798706
ChEMBL,Joinable,assays_vertical_1_ec_ev,bert-base-uncased,0.0,0.0,0.0,67.54275822639465
ChEMBL,Joinable,assays_vertical_1_ec_ev,distilbert-base-uncased,0.0,0.0,0.0,40.67288398742676
ChEMBL,Joinable,assays_vertical_1_ec_ev,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,25.979833126068115
ChEMBL,Joinable,assays_vertical_1_ec_ev,albert-base-v2,0.1538461538461538,0.0833333333333333,1.0,85.86886405944824
ChEMBL,Joinable,assays_vertical_1_ec_ev,facebook/bart-base,0.1538461538461538,0.0833333333333333,1.0,134.75966095924375
ChEMBL,Joinable,assays_vertical_1_ec_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,24.5215802192688
ChEMBL,Joinable,assays_vertical_1_ec_ev,roberta-base,0.1538461538461538,0.0833333333333333,1.0,70.78166890144348
ChEMBL,Joinable,assays_both_50_1_ec_ev,bert-base-uncased,0.0,0.0,0.0,63.52222323417664
ChEMBL,Joinable,assays_both_50_1_ec_ev,distilbert-base-uncased,0.0,0.0,0.0,44.174152851104736
ChEMBL,Joinable,assays_both_50_1_ec_ev,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,28.39803910255432
ChEMBL,Joinable,assays_both_50_1_ec_ev,albert-base-v2,0.0,0.0,0.0,81.63785791397095
ChEMBL,Joinable,assays_both_50_1_ec_ev,facebook/bart-base,0.0,0.0,0.0,137.79597425460815
ChEMBL,Joinable,assays_both_50_1_ec_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,26.778904914855957
ChEMBL,Joinable,assays_both_50_1_ec_ev,roberta-base,0.1538461538461538,0.0833333333333333,1.0,71.7206039428711
ChEMBL,Joinable,assays_both_50_1_ac1_ev,bert-base-uncased,0.0,0.0,0.0,65.12978100776672
ChEMBL,Joinable,assays_both_50_1_ac1_ev,distilbert-base-uncased,0.0,0.0,0.0,44.60874104499817
ChEMBL,Joinable,assays_both_50_1_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,28.022773027420044
ChEMBL,Joinable,assays_both_50_1_ac1_ev,albert-base-v2,0.0,0.0,0.0,82.7349328994751
ChEMBL,Joinable,assays_both_50_1_ac1_ev,facebook/bart-base,0.0,0.0,0.0,133.6709909439087
ChEMBL,Joinable,assays_both_50_1_ac1_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,28.991201162338257
ChEMBL,Joinable,assays_both_50_1_ac1_ev,roberta-base,0.0,0.0,0.0,68.60241222381592
ChEMBL,Joinable,assays_both_50_50_ac4_ev,bert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,179.07823371887207
ChEMBL,Joinable,assays_both_50_50_ac4_ev,distilbert-base-uncased,0.4285714285714285,0.3529411764705882,0.5454545454545454,114.31030607223512
ChEMBL,Joinable,assays_both_50_50_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,0.5,0.4117647058823529,0.6363636363636364,71.09120988845825
ChEMBL,Joinable,assays_both_50_50_ac4_ev,albert-base-v2,0.3571428571428571,0.2941176470588235,0.4545454545454545,215.50814294815063
ChEMBL,Joinable,assays_both_50_50_ac4_ev,facebook/bart-base,0.3571428571428571,0.2941176470588235,0.4545454545454545,382.2366728782654
ChEMBL,Joinable,assays_both_50_50_ac4_ev,gpt,0.6428571428571428,0.5294117647058824,0.8181818181818182,77.78759980201721
ChEMBL,Joinable,assays_both_50_50_ac4_ev,roberta-base,0.5,0.4117647058823529,0.6363636363636364,187.87029385566711
ChEMBL,Joinable,assays_vertical_50_ec_ev,bert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,115.10508799552916
ChEMBL,Joinable,assays_vertical_50_ec_ev,distilbert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,81.81943917274475
ChEMBL,Joinable,assays_vertical_50_ec_ev,sentence-transformers/all-MiniLM-L6-v2,0.6428571428571428,0.5294117647058824,0.8181818181818182,50.52289271354675
ChEMBL,Joinable,assays_vertical_50_ec_ev,albert-base-v2,0.7857142857142858,0.6470588235294118,1.0,152.42786288261414
ChEMBL,Joinable,assays_vertical_50_ec_ev,facebook/bart-base,0.7857142857142858,0.6470588235294118,1.0,269.69110584259033
ChEMBL,Joinable,assays_vertical_50_ec_ev,gpt,0.6428571428571428,0.5294117647058824,0.8181818181818182,57.09381890296936
ChEMBL,Joinable,assays_vertical_50_ec_ev,roberta-base,0.7142857142857143,0.5882352941176471,0.9090909090909092,130.2363362312317
ChEMBL,Joinable,assays_vertical_30_ac5_ev,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,125.32163786888124
ChEMBL,Joinable,assays_vertical_30_ac5_ev,distilbert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,85.02124881744385
ChEMBL,Joinable,assays_vertical_30_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,54.909321784973145
ChEMBL,Joinable,assays_vertical_30_ac5_ev,albert-base-v2,0.3,0.2142857142857142,0.5,160.6022400856018
ChEMBL,Joinable,assays_vertical_30_ac5_ev,facebook/bart-base,0.3,0.2142857142857142,0.5,263.8706340789795
ChEMBL,Joinable,assays_vertical_30_ac5_ev,gpt,0.5,0.3571428571428571,0.8333333333333334,49.753511905670166
ChEMBL,Joinable,assays_vertical_30_ac5_ev,roberta-base,0.4,0.2857142857142857,0.6666666666666666,137.1627550125122
ChEMBL,Joinable,assays_both_50_1_ac5_ev,bert-base-uncased,0.0,0.0,0.0,61.70625901222229
ChEMBL,Joinable,assays_both_50_1_ac5_ev,distilbert-base-uncased,0.0,0.0,0.0,45.825467109680176
ChEMBL,Joinable,assays_both_50_1_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,24.850472927093502
ChEMBL,Joinable,assays_both_50_1_ac5_ev,albert-base-v2,0.0,0.0,0.0,77.54717683792114
ChEMBL,Joinable,assays_both_50_1_ac5_ev,facebook/bart-base,0.0,0.0,0.0,136.10064888000488
ChEMBL,Joinable,assays_both_50_1_ac5_ev,gpt,0.1538461538461538,0.0833333333333333,1.0,26.31218099594116
ChEMBL,Joinable,assays_both_50_1_ac5_ev,roberta-base,0.1538461538461538,0.0833333333333333,1.0,66.33756017684937
ChEMBL,Joinable,assays_vertical_70_ac3_ev,bert-base-uncased,0.7999999999999999,0.7368421052631579,0.875,237.15717697143555
ChEMBL,Joinable,assays_vertical_70_ac3_ev,distilbert-base-uncased,0.742857142857143,0.6842105263157895,0.8125,160.410786151886
ChEMBL,Joinable,assays_vertical_70_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,0.9142857142857144,0.8421052631578947,1.0,104.74606895446776
ChEMBL,Joinable,assays_vertical_70_ac3_ev,albert-base-v2,0.5714285714285714,0.5263157894736842,0.625,283.2778789997101
ChEMBL,Joinable,assays_vertical_70_ac3_ev,facebook/bart-base,0.8571428571428572,0.7894736842105263,0.9375,527.6692900657654
ChEMBL,Joinable,assays_vertical_70_ac3_ev,gpt,0.8571428571428572,0.7894736842105263,0.9375,93.002925157547
ChEMBL,Joinable,assays_vertical_70_ac3_ev,roberta-base,0.9142857142857144,0.8421052631578947,1.0,271.5638108253479
ChEMBL,Joinable,assays_vertical_30_ac4_ev,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,131.86547684669495
ChEMBL,Joinable,assays_vertical_30_ac4_ev,distilbert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,85.07945275306702
ChEMBL,Joinable,assays_vertical_30_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,0.5,0.3571428571428571,0.8333333333333334,51.952505111694336
ChEMBL,Joinable,assays_vertical_30_ac4_ev,albert-base-v2,0.4,0.2857142857142857,0.6666666666666666,148.0325849056244
ChEMBL,Joinable,assays_vertical_30_ac4_ev,facebook/bart-base,0.2,0.1428571428571428,0.3333333333333333,268.46720695495605
ChEMBL,Joinable,assays_vertical_30_ac4_ev,gpt,0.4,0.2857142857142857,0.6666666666666666,48.36308717727661
ChEMBL,Joinable,assays_vertical_30_ac4_ev,roberta-base,0.4,0.2857142857142857,0.6666666666666666,144.62735056877136
ChEMBL,Joinable,assays_both_50_1_ac4_ev,bert-base-uncased,0.1538461538461538,0.0833333333333333,1.0,57.305460929870605
ChEMBL,Joinable,assays_both_50_1_ac4_ev,distilbert-base-uncased,0.0,0.0,0.0,44.160609006881714
ChEMBL,Joinable,assays_both_50_1_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,0.1538461538461538,0.0833333333333333,1.0,28.235272884368896
ChEMBL,Joinable,assays_both_50_1_ac4_ev,albert-base-v2,0.0,0.0,0.0,79.13283085823059
