Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time,Model,Dataset Name,noise,models_y,Relation Type,Relation_binaire,Source 1 Attribute Count,Source 2 Attribute Count,Common Attribute Count,pourcentage_commun,Precision Median,Recall Median,F1 Score Median,ngcd_at_median,Precision (Top n%),Recall (Top n%),F1 Score (Top n%),ngcd_at_n,Precision (Top 2n%),Recall (Top 2n%),F1 Score (Top 2n%),ngcd_at_2n,F1 Score (Top 25),ngcd_at_25,F1 Score (Top 20),ngcd_at_20,F1 Score (Top 15),ngcd_at_15,F1 Score (Top 10),ngcd_at_10,F1 Score (Top 7),ngcd_at_7,F1 Score (Top 5),ngcd_at_5,Execution_Time_y
TPC-DI,View-Unionable,prospect_both_0_70_ac4_ev,bert-base-uncased,0.4848484848484848,0.4444444444444444,0.5333333333333333,141.0277271270752,bert-base-uncased,prospect_both_0_70_ac4_ev,5,bert-base-uncased,View-Unionable,No Semantically,18,19,15,81,0.5,0.6,0.55,0.68,0.4,0.4,0.4,0.52,0.33,0.4,0.36,0.67,0.36,0.6,0.4,0.6,0.4,0.52,,,,,,,141.0277271270752
TPC-DI,View-Unionable,prospect_both_0_70_ac4_ev,distilbert-base-uncased,0.606060606060606,0.5555555555555556,0.6666666666666666,117.86293816566469,distilbert-base-uncased,prospect_both_0_70_ac4_ev,5,distilbert-base-uncased,View-Unionable,No Semantically,18,19,15,81,0.56,0.67,0.61,0.72,0.47,0.47,0.47,0.52,0.33,0.47,0.39,0.63,0.43,0.63,0.4,0.52,0.47,0.52,,,,,,,117.86293816566469
TPC-DI,View-Unionable,prospect_both_0_70_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,0.9090909090909092,0.8333333333333334,1.0,94.29897809028624,sentence-transformers/all-MiniLM-L6-v2,prospect_both_0_70_ac4_ev,5,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,18,19,15,81,0.83,1.0,0.91,1.0,0.8,0.8,0.8,0.87,0.5,0.8,0.62,0.98,0.66,0.95,0.75,0.95,0.8,0.87,,,,,,,94.29897809028624
TPC-DI,View-Unionable,prospect_both_0_70_ac4_ev,albert-base-v2,0.4848484848484848,0.4444444444444444,0.5333333333333333,150.52927994728088,albert-base-v2,prospect_both_0_70_ac4_ev,5,albert-base-v2,View-Unionable,No Semantically,18,19,15,81,0.5,0.6,0.55,0.68,0.4,0.4,0.4,0.5,0.33,0.4,0.36,0.65,0.38,0.61,0.37,0.54,0.4,0.5,,,,,,,150.52927994728088
TPC-DI,View-Unionable,prospect_both_0_70_ac4_ev,facebook/bart-base,0.606060606060606,0.5555555555555556,0.6666666666666666,396.02767395973206,facebook/bart-base,prospect_both_0_70_ac4_ev,5,facebook/bart-base,View-Unionable,No Semantically,18,19,15,81,0.44,0.53,0.48,0.63,0.53,0.53,0.53,0.59,0.37,0.53,0.43,0.71,0.48,0.71,0.52,0.68,0.53,0.59,,,,,,,396.02767395973206
TPC-DI,View-Unionable,prospect_both_0_70_ac4_ev,gpt,0.5454545454545454,0.5,0.6,107.53801131248474,gpt,prospect_both_0_70_ac4_ev,5,gpt,View-Unionable,No Semantically,18,19,15,81,0.56,0.67,0.61,0.76,0.67,0.67,0.67,0.75,0.4,0.67,0.5,0.83,0.53,0.79,0.6,0.79,0.67,0.75,,,,,,,107.53801131248474
TPC-DI,View-Unionable,prospect_both_0_70_ac4_ev,roberta-base,0.5454545454545454,0.5,0.6,188.9762487411499,roberta-base,prospect_both_0_70_ac4_ev,5,roberta-base,View-Unionable,No Semantically,18,19,15,81,0.5,0.6,0.55,0.68,0.47,0.47,0.47,0.58,0.33,0.47,0.39,0.69,0.41,0.65,0.43,0.62,0.47,0.58,,,,,,,188.9762487411499
TPC-DI,View-Unionable,prospect_both_0_1_ac4_ev,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,41.44683408737183,bert-base-uncased,prospect_both_0_1_ac4_ev,5,bert-base-uncased,View-Unionable,No Semantically,11,12,1,8,0.09,1.0,0.17,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,41.44683408737183
TPC-DI,View-Unionable,prospect_both_0_1_ac4_ev,distilbert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,27.08104681968689,distilbert-base-uncased,prospect_both_0_1_ac4_ev,5,distilbert-base-uncased,View-Unionable,No Semantically,11,12,1,8,0.09,1.0,0.17,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,27.08104681968689
TPC-DI,View-Unionable,prospect_both_0_1_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,0.1666666666666666,0.0909090909090909,1.0,19.34281897544861,sentence-transformers/all-MiniLM-L6-v2,prospect_both_0_1_ac4_ev,5,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,11,12,1,8,0.09,1.0,0.17,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,19.34281897544861
TPC-DI,View-Unionable,prospect_both_0_1_ac4_ev,albert-base-v2,0.0,0.0,0.0,44.76191401481629,albert-base-v2,prospect_both_0_1_ac4_ev,5,albert-base-v2,View-Unionable,No Semantically,11,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,44.76191401481629
TPC-DI,View-Unionable,prospect_both_0_1_ac4_ev,facebook/bart-base,0.0,0.0,0.0,103.03938317298888,facebook/bart-base,prospect_both_0_1_ac4_ev,5,facebook/bart-base,View-Unionable,No Semantically,11,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,103.03938317298888
TPC-DI,View-Unionable,prospect_both_0_1_ac4_ev,gpt,0.1666666666666666,0.0909090909090909,1.0,30.542564153671265,gpt,prospect_both_0_1_ac4_ev,5,gpt,View-Unionable,No Semantically,11,12,1,8,0.09,1.0,0.17,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,30.542564153671265
TPC-DI,View-Unionable,prospect_both_0_1_ac4_ev,roberta-base,0.1666666666666666,0.0909090909090909,1.0,44.56013703346253,roberta-base,prospect_both_0_1_ac4_ev,5,roberta-base,View-Unionable,No Semantically,11,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,44.56013703346253
TPC-DI,View-Unionable,prospect_both_0_30_ac2_ev,bert-base-uncased,0.3,0.2142857142857142,0.5,80.65883898735046,bert-base-uncased,prospect_both_0_30_ac2_ev,3,bert-base-uncased,View-Unionable,No Semantically,14,14,6,42,0.21,0.5,0.3,0.52,0.33,0.33,0.33,0.45,0.17,0.33,0.22,0.45,0.28,0.73,0.25,0.6,0.25,0.53,0.25,0.45,0.31,0.45,,,80.65883898735046
TPC-DI,View-Unionable,prospect_both_0_30_ac2_ev,distilbert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,58.53864693641663,distilbert-base-uncased,prospect_both_0_30_ac2_ev,3,distilbert-base-uncased,View-Unionable,No Semantically,14,14,6,42,0.21,0.5,0.3,0.6,0.5,0.5,0.5,0.62,0.25,0.5,0.33,0.62,0.32,0.84,0.33,0.77,0.35,0.7,0.37,0.62,0.46,0.62,,,58.53864693641663
TPC-DI,View-Unionable,prospect_both_0_30_ac2_ev,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,38.05441784858704,sentence-transformers/all-MiniLM-L6-v2,prospect_both_0_30_ac2_ev,3,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,14,14,6,42,0.21,0.5,0.3,0.59,0.33,0.33,0.33,0.49,0.25,0.33,0.29,0.58,0.28,0.78,0.21,0.58,0.25,0.58,0.25,0.49,0.31,0.49,,,38.05441784858704
TPC-DI,View-Unionable,prospect_both_0_30_ac2_ev,albert-base-v2,0.3,0.2142857142857142,0.5,116.92113018035889,albert-base-v2,prospect_both_0_30_ac2_ev,3,albert-base-v2,View-Unionable,No Semantically,14,14,6,42,0.14,0.33,0.2,0.25,0.17,0.17,0.17,0.15,0.17,0.17,0.17,0.23,0.2,0.51,0.2,0.45,0.15,0.23,0.12,0.15,0.15,0.15,,,116.92113018035889
TPC-DI,View-Unionable,prospect_both_0_30_ac2_ev,facebook/bart-base,0.3,0.2142857142857142,0.5,213.52126502990723,facebook/bart-base,prospect_both_0_30_ac2_ev,3,facebook/bart-base,View-Unionable,No Semantically,14,14,6,42,0.14,0.33,0.2,0.23,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.29,0.0,0.49,0.0,0.36,0.0,0.29,0.0,0.29,0.0,0.1,,,213.52126502990723
TPC-DI,View-Unionable,prospect_both_0_30_ac2_ev,gpt,0.6,0.4285714285714285,1.0,54.26032209396362,gpt,prospect_both_0_30_ac2_ev,3,gpt,View-Unionable,No Semantically,14,14,6,42,0.36,0.83,0.5,0.89,0.67,0.67,0.67,0.76,0.42,0.67,0.51,0.86,0.35,0.93,0.41,0.93,0.44,0.86,0.57,0.86,0.62,0.76,,,54.26032209396362
TPC-DI,View-Unionable,prospect_both_0_30_ac2_ev,roberta-base,0.2,0.1428571428571428,0.3333333333333333,88.25962233543396,roberta-base,prospect_both_0_30_ac2_ev,3,roberta-base,View-Unionable,No Semantically,14,14,6,42,0.21,0.5,0.3,0.38,0.33,0.33,0.33,0.24,0.25,0.33,0.29,0.33,0.28,0.54,0.25,0.41,0.3,0.41,0.32,0.33,0.31,0.24,,,88.25962233543396
TPC-DI,View-Unionable,prospect_both_0_70_ec_av,bert-base-uncased,0.9090909090909092,0.8333333333333334,1.0,196.5524079799652,bert-base-uncased,prospect_both_0_70_ec_av,1,bert-base-uncased,View-Unionable,No Semantically,18,19,15,81,0.72,0.87,0.79,0.9,0.67,0.67,0.67,0.76,0.4,0.67,0.5,0.84,0.53,0.8,0.6,0.8,0.67,0.76,,,,,,,196.5524079799652
TPC-DI,View-Unionable,prospect_both_0_70_ec_av,distilbert-base-uncased,0.9090909090909092,0.8333333333333334,1.0,110.45569896697998,distilbert-base-uncased,prospect_both_0_70_ec_av,1,distilbert-base-uncased,View-Unionable,No Semantically,18,19,15,81,0.83,1.0,0.91,1.0,0.73,0.73,0.73,0.82,0.43,0.73,0.54,0.9,0.61,0.9,0.69,0.9,0.73,0.82,,,,,,,110.45569896697998
TPC-DI,View-Unionable,prospect_both_0_70_ec_av,sentence-transformers/all-MiniLM-L6-v2,0.7272727272727272,0.6666666666666666,0.8,91.66402578353882,sentence-transformers/all-MiniLM-L6-v2,prospect_both_0_70_ec_av,1,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,18,19,15,81,0.56,0.67,0.61,0.74,0.53,0.53,0.53,0.65,0.33,0.53,0.41,0.73,0.46,0.73,0.49,0.69,0.53,0.65,,,,,,,91.66402578353882
TPC-DI,View-Unionable,prospect_both_0_70_ec_av,albert-base-v2,0.7272727272727272,0.6666666666666666,0.8,208.00930190086365,albert-base-v2,prospect_both_0_70_ec_av,1,albert-base-v2,View-Unionable,No Semantically,18,19,15,81,0.67,0.8,0.73,0.84,0.53,0.53,0.53,0.64,0.4,0.53,0.46,0.79,0.48,0.75,0.49,0.68,0.53,0.64,,,,,,,208.00930190086365
TPC-DI,View-Unionable,prospect_both_0_70_ec_av,facebook/bart-base,0.9090909090909092,0.8333333333333334,1.0,335.9927771091461,facebook/bart-base,prospect_both_0_70_ec_av,1,facebook/bart-base,View-Unionable,No Semantically,18,19,15,81,0.56,0.67,0.61,0.73,0.53,0.53,0.53,0.63,0.37,0.53,0.43,0.75,0.48,0.75,0.52,0.71,0.53,0.63,,,,,,,335.9927771091461
TPC-DI,View-Unionable,prospect_both_0_70_ec_av,gpt,0.9090909090909092,0.8333333333333334,1.0,89.64040207862854,gpt,prospect_both_0_70_ec_av,1,gpt,View-Unionable,No Semantically,18,19,15,81,0.83,1.0,0.91,1.0,0.87,0.87,0.87,0.91,0.47,0.87,0.61,0.95,0.68,0.95,0.77,0.95,0.87,0.91,,,,,,,89.64040207862854
TPC-DI,View-Unionable,prospect_both_0_70_ec_av,roberta-base,0.5454545454545454,0.5,0.6,210.1220519542694,roberta-base,prospect_both_0_70_ec_av,1,roberta-base,View-Unionable,No Semantically,18,19,15,81,0.56,0.67,0.61,0.62,0.4,0.4,0.4,0.35,0.37,0.4,0.38,0.53,0.38,0.46,0.4,0.42,0.4,0.35,,,,,,,210.1220519542694
TPC-DI,View-Unionable,prospect_both_0_50_ac4_av,bert-base-uncased,0.7407407407407406,0.625,0.9090909090909092,119.43389630317688,bert-base-uncased,prospect_both_0_50_ac4_av,5,bert-base-uncased,View-Unionable,No Semantically,16,17,11,66,0.62,0.91,0.74,0.89,0.64,0.64,0.64,0.71,0.41,0.64,0.5,0.8,0.46,0.8,0.45,0.71,0.54,0.71,,,,,,,119.43389630317688
TPC-DI,View-Unionable,prospect_both_0_50_ac4_av,distilbert-base-uncased,0.8148148148148148,0.6875,1.0,85.2226951122284,distilbert-base-uncased,prospect_both_0_50_ac4_av,5,distilbert-base-uncased,View-Unionable,No Semantically,16,17,11,66,0.69,1.0,0.81,0.99,0.64,0.64,0.64,0.75,0.45,0.64,0.53,0.92,0.52,0.96,0.56,0.92,0.65,0.92,,,,,,,85.2226951122284
TPC-DI,View-Unionable,prospect_both_0_50_ac4_av,sentence-transformers/all-MiniLM-L6-v2,0.8148148148148148,0.6875,1.0,60.92651319503784,sentence-transformers/all-MiniLM-L6-v2,prospect_both_0_50_ac4_av,5,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,16,17,11,66,0.62,0.91,0.74,0.93,0.73,0.73,0.73,0.82,0.45,0.73,0.56,0.91,0.52,0.91,0.59,0.91,0.62,0.82,,,,,,,60.92651319503784
TPC-DI,View-Unionable,prospect_both_0_50_ac4_av,albert-base-v2,0.7407407407407406,0.625,0.9090909090909092,122.4482319355011,albert-base-v2,prospect_both_0_50_ac4_av,5,albert-base-v2,View-Unionable,No Semantically,16,17,11,66,0.5,0.73,0.59,0.78,0.55,0.55,0.55,0.67,0.36,0.55,0.44,0.76,0.43,0.81,0.46,0.76,0.46,0.67,,,,,,,122.4482319355011
TPC-DI,View-Unionable,prospect_both_0_50_ac4_av,facebook/bart-base,0.8148148148148148,0.6875,1.0,272.2982678413391,facebook/bart-base,prospect_both_0_50_ac4_av,5,facebook/bart-base,View-Unionable,No Semantically,16,17,11,66,0.62,0.91,0.74,0.93,0.64,0.64,0.64,0.75,0.45,0.64,0.53,0.91,0.49,0.91,0.56,0.91,0.58,0.81,,,,,,,272.2982678413391
TPC-DI,View-Unionable,prospect_both_0_50_ac4_av,gpt,0.7407407407407406,0.625,0.9090909090909092,78.04307389259338,gpt,prospect_both_0_50_ac4_av,5,gpt,View-Unionable,No Semantically,16,17,11,66,0.62,0.91,0.74,0.92,0.64,0.64,0.64,0.73,0.41,0.64,0.5,0.83,0.46,0.83,0.53,0.83,0.58,0.78,,,,,,,78.04307389259338
TPC-DI,View-Unionable,prospect_both_0_50_ac4_av,roberta-base,0.7407407407407406,0.625,0.9090909090909092,116.05578589439392,roberta-base,prospect_both_0_50_ac4_av,5,roberta-base,View-Unionable,No Semantically,16,17,11,66,0.62,0.91,0.74,0.92,0.55,0.55,0.55,0.67,0.36,0.55,0.44,0.77,0.4,0.77,0.46,0.77,0.46,0.67,,,,,,,116.05578589439392
TPC-DI,View-Unionable,prospect_both_0_30_ec_ev,bert-base-uncased,0.3,0.2142857142857142,0.5,67.59920167922974,bert-base-uncased,prospect_both_0_30_ec_ev,1,bert-base-uncased,View-Unionable,No Semantically,14,14,6,42,0.21,0.5,0.3,0.36,0.33,0.33,0.33,0.24,0.17,0.33,0.22,0.24,0.28,0.52,0.25,0.38,0.19,0.24,0.25,0.24,0.31,0.24,,,67.59920167922974
TPC-DI,View-Unionable,prospect_both_0_30_ec_ev,distilbert-base-uncased,0.2,0.1428571428571428,0.3333333333333333,49.79157567024231,distilbert-base-uncased,prospect_both_0_30_ec_ev,1,distilbert-base-uncased,View-Unionable,No Semantically,14,14,6,42,0.21,0.5,0.3,0.36,0.33,0.33,0.33,0.25,0.17,0.33,0.22,0.25,0.28,0.53,0.25,0.39,0.25,0.32,0.25,0.25,0.31,0.25,,,49.79157567024231
TPC-DI,View-Unionable,prospect_both_0_30_ec_ev,sentence-transformers/all-MiniLM-L6-v2,0.3,0.2142857142857142,0.5,36.38827610015869,sentence-transformers/all-MiniLM-L6-v2,prospect_both_0_30_ec_ev,1,sentence-transformers/all-MiniLM-L6-v2,View-Unionable,No Semantically,14,14,6,42,0.29,0.67,0.4,0.48,0.33,0.33,0.33,0.27,0.25,0.33,0.29,0.37,0.28,0.57,0.21,0.37,0.25,0.37,0.32,0.37,0.38,0.37,,,36.38827610015869
TPC-DI,View-Unionable,prospect_both_0_30_ec_ev,albert-base-v2,0.3,0.2142857142857142,0.5,68.1050329208374,albert-base-v2,prospect_both_0_30_ec_ev,1,albert-base-v2,View-Unionable,No Semantically,14,14,6,42,0.21,0.5,0.3,0.36,0.17,0.17,0.17,0.15,0.17,0.17,0.17,0.24,0.2,0.52,0.18,0.38,0.15,0.24,0.18,0.24,0.15,0.15,,,68.1050329208374
TPC-DI,View-Unionable,prospect_both_0_30_ec_ev,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,160.27561116218567,facebook/bart-base,prospect_both_0_30_ec_ev,1,facebook/bart-base,View-Unionable,No Semantically,14,14,6,42,0.21,0.5,0.3,0.39,0.17,0.17,0.17,0.19,0.25,0.17,0.2,0.37,0.2,0.57,0.18,0.44,0.18,0.37,0.18,0.29,0.15,0.19,,,160.27561116218567
TPC-DI,View-Unionable,prospect_both_0_30_ec_ev,gpt,0.4,0.2857142857142857,0.6666666666666666,49.2868812084198,gpt,prospect_both_0_30_ec_ev,1,gpt,View-Unionable,No Semantically,14,14,6,42,0.29,0.67,0.4,0.69,0.33,0.33,0.33,0.45,0.25,0.33,0.29,0.54,0.28,0.74,0.21,0.54,0.25,0.54,0.25,0.45,0.31,0.45,,,49.2868812084198
TPC-DI,View-Unionable,prospect_both_0_30_ec_ev,roberta-base,0.3,0.2142857142857142,0.5,75.88064885139465,roberta-base,prospect_both_0_30_ec_ev,1,roberta-base,View-Unionable,No Semantically,14,14,6,42,0.14,0.33,0.2,0.21,0.17,0.17,0.17,0.12,0.17,0.17,0.17,0.2,0.2,0.48,0.18,0.35,0.18,0.28,0.18,0.2,0.15,0.12,,,75.88064885139465
TPC-DI,Joinable,prospect_vertical_70_ac4_ev,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,130.67735719680786,bert-base-uncased,prospect_vertical_70_ac4_ev,5,bert-base-uncased,Joinable,No Semantically,18,19,15,81,0.78,0.93,0.85,0.95,0.6,0.6,0.6,0.71,0.4,0.6,0.48,0.83,0.48,0.75,0.55,0.75,0.6,0.71,,,,,,,130.67735719680786
TPC-DI,Joinable,prospect_vertical_70_ac4_ev,distilbert-base-uncased,0.7272727272727272,0.6666666666666666,0.8,95.38342595100404,distilbert-base-uncased,prospect_vertical_70_ac4_ev,5,distilbert-base-uncased,Joinable,No Semantically,18,19,15,81,0.72,0.87,0.79,0.9,0.73,0.73,0.73,0.79,0.47,0.73,0.57,0.9,0.61,0.87,0.66,0.83,0.73,0.79,,,,,,,95.38342595100404
TPC-DI,Joinable,prospect_vertical_70_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,0.8484848484848485,0.7777777777777778,0.9333333333333332,69.4467420578003,sentence-transformers/all-MiniLM-L6-v2,prospect_vertical_70_ac4_ev,5,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,18,19,15,81,0.78,0.93,0.85,0.96,0.8,0.8,0.8,0.86,0.5,0.8,0.62,0.97,0.66,0.94,0.69,0.86,0.8,0.86,,,,,,,69.4467420578003
TPC-DI,Joinable,prospect_vertical_70_ac4_ev,albert-base-v2,0.8484848484848485,0.7777777777777778,0.9333333333333332,139.90826797485352,albert-base-v2,prospect_vertical_70_ac4_ev,5,albert-base-v2,Joinable,No Semantically,18,19,15,81,0.78,0.93,0.85,0.96,0.87,0.87,0.87,0.88,0.47,0.87,0.61,0.92,0.68,0.92,0.77,0.92,0.87,0.88,,,,,,,139.90826797485352
TPC-DI,Joinable,prospect_vertical_70_ac4_ev,facebook/bart-base,0.8484848484848485,0.7777777777777778,0.9333333333333332,316.0364139080048,facebook/bart-base,prospect_vertical_70_ac4_ev,5,facebook/bart-base,Joinable,No Semantically,18,19,15,81,0.78,0.93,0.85,0.95,0.73,0.73,0.73,0.8,0.5,0.73,0.59,0.96,0.64,0.92,0.72,0.92,0.73,0.8,,,,,,,316.0364139080048
TPC-DI,Joinable,prospect_vertical_70_ac4_ev,gpt,0.9090909090909092,0.8333333333333334,1.0,106.891539812088,gpt,prospect_vertical_70_ac4_ev,5,gpt,Joinable,No Semantically,18,19,15,81,0.83,1.0,0.91,1.0,0.87,0.87,0.87,0.9,0.5,0.87,0.63,0.98,0.71,0.98,0.8,0.98,0.87,0.9,,,,,,,106.891539812088
TPC-DI,Joinable,prospect_vertical_70_ac4_ev,roberta-base,0.5454545454545454,0.5,0.6,148.04714179039,roberta-base,prospect_vertical_70_ac4_ev,5,roberta-base,Joinable,No Semantically,18,19,15,81,0.56,0.67,0.61,0.65,0.53,0.53,0.53,0.55,0.4,0.53,0.46,0.7,0.48,0.66,0.46,0.55,0.53,0.55,,,,,,,148.04714179039
TPC-DI,Joinable,prospect_both_50_50_ac2_ev,bert-base-uncased,0.5925925925925926,0.5,0.7272727272727273,100.5563099384308,bert-base-uncased,prospect_both_50_50_ac2_ev,3,bert-base-uncased,Joinable,No Semantically,16,17,11,66,0.5,0.73,0.59,0.79,0.45,0.45,0.45,0.61,0.36,0.45,0.4,0.76,0.38,0.76,0.4,0.72,0.43,0.67,,,,,,,100.5563099384308
TPC-DI,Joinable,prospect_both_50_50_ac2_ev,distilbert-base-uncased,0.5185185185185185,0.4375,0.6363636363636364,75.38832116127014,distilbert-base-uncased,prospect_both_50_50_ac2_ev,3,distilbert-base-uncased,Joinable,No Semantically,16,17,11,66,0.56,0.82,0.67,0.85,0.45,0.45,0.45,0.61,0.36,0.45,0.4,0.76,0.43,0.85,0.4,0.72,0.43,0.67,,,,,,,75.38832116127014
TPC-DI,Joinable,prospect_both_50_50_ac2_ev,sentence-transformers/all-MiniLM-L6-v2,0.6666666666666666,0.5625,0.8181818181818182,53.23854303359985,sentence-transformers/all-MiniLM-L6-v2,prospect_both_50_50_ac2_ev,3,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,16,17,11,66,0.56,0.82,0.67,0.85,0.45,0.45,0.45,0.58,0.36,0.45,0.4,0.73,0.38,0.73,0.43,0.73,0.43,0.63,,,,,,,53.23854303359985
TPC-DI,Joinable,prospect_both_50_50_ac2_ev,albert-base-v2,0.8148148148148148,0.6875,1.0,103.19150495529176,albert-base-v2,prospect_both_50_50_ac2_ev,3,albert-base-v2,Joinable,No Semantically,16,17,11,66,0.69,1.0,0.81,1.0,0.91,0.91,0.91,0.94,0.45,0.91,0.61,0.94,0.56,0.94,0.65,0.94,0.77,0.94,,,,,,,103.19150495529176
TPC-DI,Joinable,prospect_both_50_50_ac2_ev,facebook/bart-base,0.5185185185185185,0.4375,0.6363636363636364,239.179514169693,facebook/bart-base,prospect_both_50_50_ac2_ev,3,facebook/bart-base,Joinable,No Semantically,16,17,11,66,0.44,0.64,0.52,0.67,0.36,0.36,0.36,0.48,0.36,0.36,0.36,0.68,0.34,0.68,0.38,0.68,0.38,0.59,,,,,,,239.179514169693
TPC-DI,Joinable,prospect_both_50_50_ac2_ev,gpt,0.7407407407407406,0.625,0.9090909090909092,93.96223902702332,gpt,prospect_both_50_50_ac2_ev,3,gpt,Joinable,No Semantically,16,17,11,66,0.62,0.91,0.74,0.93,0.64,0.64,0.64,0.74,0.36,0.64,0.46,0.78,0.43,0.78,0.49,0.78,0.54,0.74,,,,,,,93.96223902702332
TPC-DI,Joinable,prospect_both_50_50_ac2_ev,roberta-base,0.8148148148148148,0.6875,1.0,115.43728709220886,roberta-base,prospect_both_50_50_ac2_ev,3,roberta-base,Joinable,No Semantically,16,17,11,66,0.69,1.0,0.81,0.99,0.73,0.73,0.73,0.81,0.41,0.73,0.52,0.86,0.48,0.86,0.56,0.86,0.62,0.81,,,,,,,115.43728709220886
TPC-DI,Joinable,prospect_both_50_30_ec_ev,bert-base-uncased,0.6,0.4285714285714285,1.0,64.90889811515808,bert-base-uncased,prospect_both_50_30_ec_ev,1,bert-base-uncased,Joinable,No Semantically,14,14,6,42,0.43,1.0,0.6,0.99,0.67,0.67,0.67,0.75,0.42,0.67,0.51,0.85,0.35,0.92,0.36,0.85,0.44,0.85,0.57,0.85,0.69,0.85,,,64.90889811515808
TPC-DI,Joinable,prospect_both_50_30_ec_ev,distilbert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,43.77304100990296,distilbert-base-uncased,prospect_both_50_30_ec_ev,1,distilbert-base-uncased,Joinable,No Semantically,14,14,6,42,0.36,0.83,0.5,0.74,0.33,0.33,0.33,0.43,0.33,0.33,0.33,0.62,0.28,0.76,0.29,0.69,0.3,0.62,0.36,0.62,0.38,0.53,,,43.77304100990296
TPC-DI,Joinable,prospect_both_50_30_ec_ev,sentence-transformers/all-MiniLM-L6-v2,0.6,0.4285714285714285,1.0,32.904061794281006,sentence-transformers/all-MiniLM-L6-v2,prospect_both_50_30_ec_ev,1,sentence-transformers/all-MiniLM-L6-v2,Joinable,No Semantically,14,14,6,42,0.43,1.0,0.6,0.94,0.5,0.5,0.5,0.61,0.42,0.5,0.45,0.81,0.32,0.87,0.33,0.81,0.4,0.81,0.5,0.81,0.53,0.71,,,32.904061794281006
TPC-DI,Joinable,prospect_both_50_30_ec_ev,albert-base-v2,0.5,0.3571428571428571,0.8333333333333334,68.98238682746887,albert-base-v2,prospect_both_50_30_ec_ev,1,albert-base-v2,Joinable,No Semantically,14,14,6,42,0.36,0.83,0.5,0.76,0.33,0.33,0.33,0.45,0.25,0.33,0.29,0.54,0.28,0.76,0.29,0.69,0.3,0.62,0.32,0.54,0.31,0.45,,,68.98238682746887
TPC-DI,Joinable,prospect_both_50_30_ec_ev,facebook/bart-base,0.5,0.3571428571428571,0.8333333333333334,163.31053709983826,facebook/bart-base,prospect_both_50_30_ec_ev,1,facebook/bart-base,Joinable,No Semantically,14,14,6,42,0.36,0.83,0.5,0.75,0.5,0.5,0.5,0.55,0.25,0.5,0.33,0.55,0.32,0.76,0.33,0.69,0.35,0.63,0.37,0.55,0.46,0.55,,,163.31053709983826
TPC-DI,Joinable,prospect_both_50_30_ec_ev,gpt,0.6,0.4285714285714285,1.0,60.196199893951416,gpt,prospect_both_50_30_ec_ev,1,gpt,Joinable,No Semantically,14,14,6,42,0.43,1.0,0.6,0.99,0.83,0.83,0.83,0.89,0.42,0.83,0.56,0.89,0.37,0.96,0.38,0.89,0.48,0.89,0.62,0.89,0.77,0.89,,,60.196199893951416
