Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time,Model,models_y,f1_score_y,Precision_y,Recall_y,Noise_Level,Attributes_Source1,Attributes_Source2,Common_Attributes,pourcentage_commun,Relation_binaire,F1 Score Median,NDCG at Median,Dataset.1,Model.1,Category.1,Relation.1,models.1,f1_score.1,Precision.1,Recall.1,Execution_Time_y,Noise_Level.1,Attributes_Source1.1,Attributes_Source2.1,Common_Attributes.1,pourcentage_commun.1,Relation_binaire.1,F1 Score Median.1,NDCG at Median.1
ChEMBL,Unionable,assays_horizontal_100_ac4_av,facebook/bart-base,0.6086956521739131,0.6086956521739131,0.6086956521739131,486.5514857769013,facebook/bart-base,bert-base-uncased,0.6521739130434783,0.6521739130434783,0.6521739130434783,5,23.0,23.0,23.0,100.0,No Semantically,0.6086956521739131,0.640657887191175,assays_both_0_1_ac5_ev,facebook/bart-base,ChEMBL,View-Unionable,bert-base-uncased,0.0,0.0,0.0,322.8465209007263,6.0,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,Unionable,assays_horizontal_0_ec_ev,bert-base-uncased,0.6956521739130435,0.6956521739130435,0.6956521739130435,228.9882910251617,bert-base-uncased,bert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,1,23.0,23.0,23.0,100.0,No Semantically,0.6956521739130435,0.7313960028988279,prospect_horizontal_50_ac5_ev,bert-base-uncased,TPC-DI,Unionable,albert-base-v2,0.7272727272727273,0.7272727272727273,0.7272727272727273,102.6736421585083,6.0,22.0,22.0,22.0,100.0,No Semantically,0.6818181818181818,0.69786457692059
ChEMBL,Unionable,assays_horizontal_0_ec_ev,distilbert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,154.3296811580658,distilbert-base-uncased,bert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,1,23.0,23.0,23.0,100.0,No Semantically,0.8260869565217391,0.8373361282329447,prospect_horizontal_0_ac4_ev,distilbert-base-uncased,TPC-DI,Unionable,sentence-transformers/all-MiniLM-L6-v2,0.6818181818181818,0.6818181818181818,0.6818181818181818,76.6278030872345,5.0,22.0,22.0,22.0,100.0,No Semantically,0.6818181818181818,0.7126746333089725
ChEMBL,Unionable,assays_horizontal_0_ac4_av,bert-base-uncased,0.6086956521739131,0.6086956521739131,0.6086956521739131,234.590074300766,bert-base-uncased,bert-base-uncased,0.8260869565217391,0.8260869565217391,0.8260869565217391,5,23.0,23.0,23.0,100.0,No Semantically,0.782608695652174,0.8047001194387313,assays_horizontal_0_ac4_av,bert-base-uncased,ChEMBL,Unionable,distilbert-base-uncased,0.6521739130434783,0.6521739130434783,0.6521739130434783,103.53704380989076,5.0,23.0,23.0,23.0,100.0,No Semantically,0.6086956521739131,0.6797087584705331
ChEMBL,Unionable,assays_horizontal_100_ac3_av,bert-base-uncased,0.782608695652174,0.782608695652174,0.782608695652174,235.7251961231232,bert-base-uncased,bert-base-uncased,0.8260869565217391,0.8260869565217391,0.8260869565217391,4,23.0,23.0,23.0,100.0,No Semantically,0.7391304347826085,0.7467710246923478,assays_horizontal_100_ac3_av,bert-base-uncased,ChEMBL,Unionable,distilbert-base-uncased,0.6521739130434783,0.6521739130434783,0.6521739130434783,101.94814324378969,4.0,23.0,23.0,23.0,100.0,No Semantically,0.6956521739130435,0.7494178997558696
ChEMBL,Unionable,assays_horizontal_50_ac5_av,bert-base-uncased,0.782608695652174,0.782608695652174,0.782608695652174,234.7909550666809,bert-base-uncased,bert-base-uncased,0.8260869565217391,0.8260869565217391,0.8260869565217391,6,23.0,23.0,23.0,100.0,No Semantically,0.7391304347826085,0.7706952528702832,assays_horizontal_50_ac5_av,bert-base-uncased,ChEMBL,Unionable,sentence-transformers/all-MiniLM-L6-v2,0.7391304347826085,0.7391304347826086,0.7391304347826086,103.9398431777954,6.0,23.0,23.0,23.0,100.0,No Semantically,0.6956521739130435,0.7433640827672471
ChEMBL,Unionable,assays_horizontal_50_ac5_av,distilbert-base-uncased,0.8260869565217391,0.8260869565217391,0.8260869565217391,155.33511304855347,distilbert-base-uncased,bert-base-uncased,0.8260869565217391,0.8260869565217391,0.8260869565217391,6,23.0,23.0,23.0,100.0,No Semantically,0.782608695652174,0.7835825860539732,assays_both_50_70_ac1_av,distilbert-base-uncased,ChEMBL,Semantically-Joinable,sentence-transformers/all-MiniLM-L6-v2,0.6857142857142857,0.631578947368421,0.75,76.32735586166382,2.0,19.0,20.0,16.0,82.0,Semantically,0.6857142857142857,0.7862548303563428
ChEMBL,Unionable,assays_horizontal_100_ac2_av,bert-base-uncased,0.6956521739130435,0.6956521739130435,0.6956521739130435,226.48906207084656,bert-base-uncased,bert-base-uncased,0.782608695652174,0.782608695652174,0.782608695652174,3,23.0,23.0,23.0,100.0,No Semantically,0.7391304347826085,0.7706952528702832,assays_horizontal_100_ac2_av,bert-base-uncased,ChEMBL,Unionable,gpt,0.8260869565217391,0.8260869565217391,0.8260869565217391,100.19129180908205,3.0,23.0,23.0,23.0,100.0,No Semantically,0.6956521739130435,0.7542949172601938
ChEMBL,Unionable,assays_horizontal_100_ac2_av,distilbert-base-uncased,0.6956521739130435,0.6956521739130435,0.6956521739130435,152.11812496185303,distilbert-base-uncased,bert-base-uncased,0.782608695652174,0.782608695652174,0.782608695652174,3,23.0,23.0,23.0,100.0,No Semantically,0.8260869565217391,0.8344339328840205,assays_vertical_1_ac2_ev,distilbert-base-uncased,ChEMBL,Joinable,bert-base-uncased,0.0,0.0,0.0,78.04625678062439,3.0,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,Unionable,assays_horizontal_100_ac2_av,sentence-transformers/all-MiniLM-L6-v2,0.7391304347826085,0.7391304347826086,0.7391304347826086,92.52159285545348,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.782608695652174,0.782608695652174,0.782608695652174,3,23.0,23.0,23.0,100.0,No Semantically,0.6222222222222223,0.6778809848315391,prospect_both_0_1_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,View-Unionable,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,60.33112382888794,5.0,11.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,Unionable,assays_horizontal_100_ac2_av,albert-base-v2,0.8260869565217391,0.8260869565217391,0.8260869565217391,121.90050601959229,albert-base-v2,bert-base-uncased,0.782608695652174,0.782608695652174,0.782608695652174,3,23.0,23.0,23.0,100.0,No Semantically,0.6956521739130435,0.6945456771867344,assays_both_0_70_ac1_ev,albert-base-v2,ChEMBL,View-Unionable,bert-base-uncased,0.6285714285714286,0.5789473684210527,0.6875,100.4373528957367,2.0,19.0,20.0,16.0,82.0,No Semantically,0.6285714285714286,0.7315544609264477
ChEMBL,Unionable,assays_horizontal_100_ac2_av,facebook/bart-base,0.6086956521739131,0.6086956521739131,0.6086956521739131,474.439798116684,facebook/bart-base,bert-base-uncased,0.782608695652174,0.782608695652174,0.782608695652174,3,23.0,23.0,23.0,100.0,No Semantically,0.6521739130434783,0.680509463181715,prospect_both_0_30_ac2_ev,facebook/bart-base,TPC-DI,View-Unionable,facebook/bart-base,0.3,0.2142857142857142,0.5,326.10397815704346,3.0,14.0,14.0,6.0,42.0,No Semantically,0.5,0.8090791338210652
ChEMBL,Unionable,assays_horizontal_50_ac1_av,bert-base-uncased,0.6086956521739131,0.6086956521739131,0.6086956521739131,236.718633890152,bert-base-uncased,bert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,2,23.0,23.0,23.0,100.0,No Semantically,0.7391304347826085,0.7330286878035807,assays_horizontal_0_ac2_av,bert-base-uncased,ChEMBL,Unionable,bert-base-uncased,0.6521739130434783,0.6521739130434783,0.6521739130434783,98.82732892036438,3.0,23.0,23.0,23.0,100.0,No Semantically,0.6521739130434783,0.6878283877876582
ChEMBL,Unionable,assays_horizontal_0_ac5_ev,bert-base-uncased,0.6521739130434783,0.6521739130434783,0.6521739130434783,225.37729907035828,bert-base-uncased,bert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,6,23.0,23.0,23.0,100.0,No Semantically,0.6521739130434783,0.6850633440825529,assays_horizontal_0_ac5_ev,bert-base-uncased,ChEMBL,Unionable,distilbert-base-uncased,0.6521739130434783,0.6521739130434783,0.6521739130434783,104.43454194068909,6.0,23.0,23.0,23.0,100.0,No Semantically,0.6956521739130435,0.745178241589467
ChEMBL,Unionable,assays_horizontal_50_ac1_ev,bert-base-uncased,0.6086956521739131,0.6086956521739131,0.6086956521739131,227.82050395011905,bert-base-uncased,bert-base-uncased,0.8260869565217391,0.8260869565217391,0.8260869565217391,2,23.0,23.0,23.0,100.0,No Semantically,0.7391304347826085,0.755081732768107,assays_both_0_70_ec_ev,bert-base-uncased,ChEMBL,View-Unionable,distilbert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,103.89247512817384,1.0,19.0,20.0,16.0,82.0,No Semantically,0.5142857142857142,0.6227892782053089
ChEMBL,Unionable,assays_horizontal_50_ac1_ev,distilbert-base-uncased,0.6521739130434783,0.6521739130434783,0.6521739130434783,154.48576593399048,distilbert-base-uncased,bert-base-uncased,0.8260869565217391,0.8260869565217391,0.8260869565217391,2,23.0,23.0,23.0,100.0,No Semantically,0.7391304347826085,0.7304494169607366,assays_both_50_70_ac5_ev,distilbert-base-uncased,ChEMBL,Joinable,bert-base-uncased,0.6857142857142857,0.631578947368421,0.75,80.4863669872284,6.0,19.0,20.0,16.0,82.0,No Semantically,0.6285714285714286,0.7602153261557222
ChEMBL,Unionable,assays_horizontal_0_ac1_ev,bert-base-uncased,0.782608695652174,0.782608695652174,0.782608695652174,230.4858980178833,bert-base-uncased,bert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,2,23.0,23.0,23.0,100.0,No Semantically,0.7391304347826085,0.7292934217937623,assays_both_0_1_ac5_av,bert-base-uncased,ChEMBL,View-Unionable,distilbert-base-uncased,0.1538461538461538,0.0833333333333333,1.0,100.43658304214478,6.0,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0
ChEMBL,Unionable,assays_horizontal_0_ac1_ev,distilbert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,155.3978669643402,distilbert-base-uncased,bert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,2,23.0,23.0,23.0,100.0,No Semantically,0.8260869565217391,0.8287642370024833,prospect_vertical_30_ac2_av,distilbert-base-uncased,TPC-DI,Semantically-Joinable,facebook/bart-base,0.3,0.2142857142857142,0.5,80.2847011089325,3.0,14.0,14.0,6.0,42.0,Semantically,0.5,0.7370432381894336
ChEMBL,Unionable,assays_horizontal_0_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.6521739130434783,0.6521739130434783,0.6521739130434783,96.41621208190918,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,2,23.0,23.0,23.0,100.0,No Semantically,0.6521739130434783,0.7037828885475068,prospect_vertical_1_ac2_av,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,Semantically-Joinable,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,61.13693118095398,3.0,11.0,12.0,1.0,8.0,Semantically,0.0,0.0
ChEMBL,Unionable,assays_horizontal_0_ac1_ev,albert-base-v2,0.8695652173913043,0.8695652173913043,0.8695652173913043,121.99362897872923,albert-base-v2,bert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,2,23.0,23.0,23.0,100.0,No Semantically,0.6956521739130435,0.6863203346206502,prospect_both_50_50_ac5_ev,albert-base-v2,TPC-DI,Joinable,albert-base-v2,0.7407407407407406,0.625,0.9090909090909092,101.66000008583067,6.0,16.0,17.0,11.0,66.0,No Semantically,0.5925925925925926,0.731079084826965
ChEMBL,Unionable,assays_horizontal_100_ac2_ev,bert-base-uncased,0.6521739130434783,0.6521739130434783,0.6521739130434783,226.4182088375092,bert-base-uncased,bert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,3,23.0,23.0,23.0,100.0,No Semantically,0.6521739130434783,0.6488388403802052,assays_horizontal_100_ac2_ev,bert-base-uncased,ChEMBL,Unionable,sentence-transformers/all-MiniLM-L6-v2,0.6086956521739131,0.6086956521739131,0.6086956521739131,97.29830694198608,3.0,23.0,23.0,23.0,100.0,No Semantically,0.6086956521739131,0.689796434974576
ChEMBL,Unionable,assays_horizontal_100_ac2_ev,distilbert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,157.6010081768036,distilbert-base-uncased,bert-base-uncased,0.7391304347826085,0.7391304347826086,0.7391304347826086,3,23.0,23.0,23.0,100.0,No Semantically,0.782608695652174,0.7739887735084269,musicians_joinable,distilbert-base-uncased,Wikidata,Joinable,distilbert-base-uncased,0.0,0.0,0.0,77.8265061378479,3.0,13.0,13.0,6.0,46.0,No Semantically,0.2352941176470588,0.3936948167222715
Wikidata,View-Unionable,musicians_viewunion,bert-base-uncased,0.1428571428571428,0.125,0.1666666666666666,651.2962770462036,bert-base-uncased,albert-base-v2,0.4705882352941177,0.3636363636363636,0.6666666666666666,3,13.0,13.0,6.0,46.0,No Semantically,0.3749999999999999,0.540715333933695,amazon_google_exp,bert-base-uncased,Magellan,Unionable,bert-base-uncased,1.0,1.0,1.0,448.1549308300018,1.0,4.0,4.0,4.0,100.0,No Semantically,1.0,1.0
Wikidata,View-Unionable,musicians_viewunion,distilbert-base-uncased,0.4285714285714285,0.375,0.5,489.67724227905273,distilbert-base-uncased,albert-base-v2,0.4705882352941177,0.3636363636363636,0.6666666666666666,3,13.0,13.0,6.0,46.0,No Semantically,0.4705882352941177,0.5068650170648672,assays_horizontal_100_ac4_av,distilbert-base-uncased,ChEMBL,Unionable,gpt,0.9130434782608696,0.9130434782608696,0.9130434782608696,322.5670471191406,5.0,23.0,23.0,23.0,100.0,No Semantically,0.6521739130434783,0.7145594482934104
Wikidata,View-Unionable,musicians_viewunion,sentence-transformers/all-MiniLM-L6-v2,0.25,0.2,0.3333333333333333,282.2800209522248,sentence-transformers/all-MiniLM-L6-v2,albert-base-v2,0.4705882352941177,0.3636363636363636,0.6666666666666666,3,13.0,13.0,6.0,46.0,No Semantically,0.4705882352941177,0.7409096387260823,assays_vertical_70_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,ChEMBL,Joinable,sentence-transformers/all-MiniLM-L6-v2,0.5714285714285714,0.5263157894736842,0.625,236.47435808181763,4.0,19.0,20.0,16.0,82.0,No Semantically,0.5142857142857142,0.6431289918382803
Wikidata,View-Unionable,musicians_viewunion,albert-base-v2,0.2666666666666666,0.2222222222222222,0.3333333333333333,450.54147505760193,albert-base-v2,albert-base-v2,0.4705882352941177,0.3636363636363636,0.6666666666666666,3,13.0,13.0,6.0,46.0,No Semantically,0.4,0.3872487704346731,assays_both_0_30_ac3_ev,albert-base-v2,ChEMBL,View-Unionable,bert-base-uncased,0.3,0.2142857142857142,0.5,2069.6827278137207,4.0,14.0,15.0,6.0,41.0,No Semantically,0.4,0.5680062719281794
Wikidata,View-Unionable,musicians_viewunion,facebook/bart-base,0.2857142857142857,0.25,0.3333333333333333,1251.5563521385193,facebook/bart-base,albert-base-v2,0.4705882352941177,0.3636363636363636,0.6666666666666666,3,13.0,13.0,6.0,46.0,No Semantically,0.4,0.3432610811391359,prospect_both_50_30_ac4_av,facebook/bart-base,TPC-DI,Semantically-Joinable,roberta-base,0.2,0.1428571428571428,0.3333333333333333,995.103273153305,5.0,14.0,14.0,6.0,42.0,Semantically,0.2,0.3212446320893053
Wikidata,View-Unionable,musicians_viewunion,gpt,0.25,0.2,0.3333333333333333,274.13700580596924,gpt,albert-base-v2,0.4705882352941177,0.3636363636363636,0.6666666666666666,3,13.0,13.0,6.0,46.0,No Semantically,0.5882352941176471,0.8320020419495404,prospect_vertical_50_ac3_ev,gpt,TPC-DI,Joinable,sentence-transformers/all-MiniLM-L6-v2,0.5185185185185185,0.4375,0.6363636363636364,295.4367837905884,4.0,16.0,17.0,11.0,66.0,No Semantically,0.6666666666666666,0.8528524276458678
Wikidata,View-Unionable,musicians_viewunion,roberta-base,0.3076923076923076,0.2857142857142857,0.3333333333333333,663.7465252876282,roberta-base,albert-base-v2,0.4705882352941177,0.3636363636363636,0.6666666666666666,3,13.0,13.0,6.0,46.0,No Semantically,0.2857142857142857,0.2521686779156779,prospect_both_0_30_ac5_av,roberta-base,TPC-DI,View-Unionable,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,460.4805228710175,6.0,14.0,14.0,6.0,42.0,No Semantically,0.5,0.6253616908695547
Wikidata,Joinable,musicians_joinable,distilbert-base-uncased,0.0,0.0,0.0,427.6348819732666,distilbert-base-uncased,albert-base-v2,0.5555555555555556,0.4166666666666667,0.8333333333333334,3,13.0,13.0,6.0,46.0,No Semantically,0.3529411764705882,0.3941704537929129,assays_horizontal_100_ec_av,distilbert-base-uncased,ChEMBL,Unionable,bert-base-uncased,0.6086956521739131,0.6086956521739131,0.6086956521739131,318.48151111602783,1.0,23.0,23.0,23.0,100.0,No Semantically,0.6086956521739131,0.6826870420288739
Wikidata,Joinable,musicians_joinable,sentence-transformers/all-MiniLM-L6-v2,0.5,0.4,0.6666666666666666,245.2650330066681,sentence-transformers/all-MiniLM-L6-v2,albert-base-v2,0.5555555555555556,0.4166666666666667,0.8333333333333334,3,13.0,13.0,6.0,46.0,No Semantically,0.4705882352941177,0.7316362001126298,prospect_both_0_70_ac2_ev,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,View-Unionable,facebook/bart-base,0.6666666666666666,0.6111111111111112,0.7333333333333333,227.26949191093445,3.0,18.0,19.0,15.0,81.0,No Semantically,0.606060606060606,0.7462667879496014
Wikidata,Joinable,musicians_joinable,albert-base-v2,0.1333333333333333,0.1111111111111111,0.1666666666666666,343.89154624938965,albert-base-v2,albert-base-v2,0.5555555555555556,0.4166666666666667,0.8333333333333334,3,13.0,13.0,6.0,46.0,No Semantically,0.2666666666666666,0.3422220729283414,prospect_both_0_1_ac1_av,albert-base-v2,TPC-DI,View-Unionable,roberta-base,0.0,0.0,0.0,501.2745640277863,2.0,11.0,12.0,1.0,8.0,No Semantically,0.1666666666666666,0.6309297535714575
Wikidata,Joinable,musicians_joinable,facebook/bart-base,0.125,0.1,0.1666666666666666,1375.8860940933228,facebook/bart-base,albert-base-v2,0.5555555555555556,0.4166666666666667,0.8333333333333334,3,13.0,13.0,6.0,46.0,No Semantically,0.25,0.1883391852676793,assays_both_0_70_ac4_av,facebook/bart-base,ChEMBL,View-Unionable,distilbert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,1107.058620929718,5.0,19.0,20.0,16.0,82.0,No Semantically,0.4571428571428571,0.6247430484309867
Wikidata,Joinable,musicians_joinable,gpt,0.2857142857142857,0.25,0.3333333333333333,269.7585999965668,gpt,albert-base-v2,0.5555555555555556,0.4166666666666667,0.8333333333333334,3,13.0,13.0,6.0,46.0,No Semantically,0.5882352941176471,0.8662406555609835,prospect_both_50_70_ac3_ev,gpt,TPC-DI,Joinable,facebook/bart-base,0.6666666666666666,0.6111111111111112,0.7333333333333333,315.7055349349976,4.0,18.0,19.0,15.0,81.0,No Semantically,0.7272727272727272,0.8340480620008666
Wikidata,Joinable,musicians_joinable,roberta-base,0.1333333333333333,0.1111111111111111,0.1666666666666666,4252.092641115189,roberta-base,albert-base-v2,0.5555555555555556,0.4166666666666667,0.8333333333333334,3,13.0,13.0,6.0,46.0,No Semantically,0.1333333333333333,0.091092403223458,assays_both_50_1_ac4_ev,roberta-base,ChEMBL,Joinable,facebook/bart-base,0.0,0.0,0.0,529.4808831214905,5.0,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0
Wikidata,Semantically-Joinable,musicians_semjoinable,bert-base-uncased,0.0,0.0,0.0,794.9608130455017,bert-base-uncased,albert-base-v2,0.2222222222222222,0.2,0.25,3,14.0,14.0,8.0,57.0,Semantically,0.2352941176470588,0.2067880872529163,musicians_semjoinable,bert-base-uncased,Wikidata,Semantically-Joinable,bert-base-uncased,0.0,0.0,0.0,534.1068637371063,3.0,14.0,14.0,8.0,57.0,Semantically,0.1176470588235294,0.2529427027676571
Wikidata,Semantically-Joinable,musicians_semjoinable,distilbert-base-uncased,0.0,0.0,0.0,510.2239739894867,distilbert-base-uncased,albert-base-v2,0.2222222222222222,0.2,0.25,3,14.0,14.0,8.0,57.0,Semantically,0.3157894736842105,0.4597307900205734,assays_both_50_50_ac5_av,distilbert-base-uncased,ChEMBL,Semantically-Joinable,distilbert-base-uncased,0.6428571428571428,0.5294117647058824,0.8181818181818182,394.9321811199188,6.0,17.0,17.0,11.0,64.0,Semantically,0.6428571428571428,0.8177192157597809
Wikidata,Semantically-Joinable,musicians_semjoinable,sentence-transformers/all-MiniLM-L6-v2,0.2222222222222222,0.2,0.25,310.2880389690399,sentence-transformers/all-MiniLM-L6-v2,albert-base-v2,0.2222222222222222,0.2,0.25,3,14.0,14.0,8.0,57.0,Semantically,0.1052631578947368,0.1595890771248963,prospect_both_50_70_ec_ev,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,Joinable,roberta-base,0.5454545454545454,0.5,0.6,262.3115351200104,1.0,18.0,19.0,15.0,81.0,No Semantically,0.606060606060606,0.6960574327054024
Wikidata,Semantically-Joinable,musicians_semjoinable,albert-base-v2,0.1111111111111111,0.1,0.125,387.2408249378204,albert-base-v2,albert-base-v2,0.2222222222222222,0.2,0.25,3,14.0,14.0,8.0,57.0,Semantically,0.3529411764705882,0.4695140628038533,assays_vertical_1_ac2_ev,albert-base-v2,ChEMBL,Joinable,bert-base-uncased,0.0,0.0,0.0,590.1973037719727,3.0,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0
