Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,albert-base-v2,0.6857142857142857,0.631578947368421,0.75,103.91458821296692
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,facebook/bart-base,0.3999999999999999,0.3684210526315789,0.4375,385.0897328853607
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,gpt,0.742857142857143,0.6842105263157895,0.8125,79.22401595115662
ChEMBL,View-Unionable,assays_both_0_70_ac4_av,roberta-base,0.5714285714285714,0.5263157894736842,0.625,198.5999948978424
ChEMBL,View-Unionable,assays_both_0_1_ac2_av,albert-base-v2,0.1538461538461538,0.0833333333333333,1.0,43.771591901779175
ChEMBL,View-Unionable,assays_both_0_1_ac2_av,facebook/bart-base,0.0,0.0,0.0,104.01695013046265
ChEMBL,View-Unionable,assays_both_0_1_ac2_av,gpt,0.1538461538461538,0.0833333333333333,1.0,22.02391791343689
ChEMBL,View-Unionable,assays_both_0_1_ac2_av,roberta-base,0.1538461538461538,0.0833333333333333,1.0,53.5945680141449
ChEMBL,View-Unionable,assays_both_0_30_ac2_av,bert-base-uncased,0.3,0.2142857142857142,0.5,120.602148771286
ChEMBL,View-Unionable,assays_both_0_30_ac2_av,distilbert-base-uncased,0.3,0.2142857142857142,0.5,63.75889611244202
